Time;VBusCurrent;VBusVoltage
0:00:02:42.1500000;0.0094;5.2393
0:00:02:42.1600000;0.0094;5.2393
0:00:02:42.1700000;0.0094;5.2393
0:00:02:42.1800000;0.0094;5.2393
0:00:02:42.1900000;0.0094;5.2393
0:00:02:42.2000000;0.0094;5.2393
0:00:02:42.2100000;0.0094;5.2393
0:00:02:42.2200000;0.0094;5.2393
0:00:02:42.2300000;0.0094;5.2393
0:00:02:42.2400000;0.0094;5.2393
0:00:02:42.2500000;0.0094;5.2393
0:00:02:42.2600000;0.0094;5.2393
0:00:02:42.2700000;0.0094;5.2393
0:00:02:42.2800000;0.0094;5.2393
0:00:02:42.2900000;0.0094;5.2393
0:00:02:42.3000000;0.0094;5.2393
0:00:02:42.3100000;0.0094;5.2393
0:00:02:42.3200000;0.0094;5.2393
0:00:02:42.3300000;0.0094;5.2393
0:00:02:42.3400000;0.0094;5.2393
0:00:02:42.3500000;0.0094;5.2393
0:00:02:42.3600000;0.0094;5.2393
0:00:02:42.3700000;0.0094;5.2393
0:00:02:42.3800000;0.0094;5.2393
0:00:02:42.3900000;0.0094;5.2393
0:00:02:42.4000000;0.0094;5.2393
0:00:02:42.4100000;0.0094;5.2393
0:00:02:42.4200000;0.0094;5.2393
0:00:02:42.4300000;0.0094;5.2393
0:00:02:42.4400000;0.0094;5.2393
0:00:02:42.4500000;0.0094;5.2393
0:00:02:42.4600000;0.0094;5.2393
0:00:02:42.4700000;0.0094;5.2393
0:00:02:42.4800000;0.0094;5.2393
0:00:02:42.4900000;0.0094;5.2393
0:00:02:42.5000000;0.0094;5.2393
0:00:02:42.5100000;0.0094;5.2393
0:00:02:42.5200000;0.0094;5.2393
0:00:02:42.5300000;0.0094;5.2393
0:00:02:42.5400000;0.0094;5.2393
0:00:02:42.5500000;0.0094;5.2393
0:00:02:42.5600000;0.0094;5.2393
0:00:02:42.5700000;0.0094;5.2393
0:00:02:42.5800000;0.0094;5.2393
0:00:02:42.5900000;0.0094;5.2393
0:00:02:42.6000000;0.0094;5.2393
0:00:02:42.6100000;0.0094;5.2393
0:00:02:42.6200000;0.0094;5.2393
0:00:02:42.6300000;0.0094;5.2393
0:00:02:42.6400000;0.0094;5.2395
0:00:02:42.6500000;0.0094;5.2395
0:00:02:42.6600000;0.0094;5.2395
0:00:02:42.6700000;0.0094;5.2395
0:00:02:42.6800000;0.0094;5.2395
0:00:02:42.6900000;0.0094;5.2395
0:00:02:42.7000000;0.0094;5.2395
0:00:02:42.7100000;0.0094;5.2395
0:00:02:42.7200000;0.0094;5.2395
0:00:02:42.7300000;0.0094;5.2395
0:00:02:42.7400000;0.0094;5.2394
0:00:02:42.7500000;0.0094;5.2394
0:00:02:42.7600000;0.0094;5.2394
0:00:02:42.7700000;0.0094;5.2394
0:00:02:42.7800000;0.0094;5.2394
0:00:02:42.7900000;0.0094;5.2394
0:00:02:42.8000000;0.0094;5.2394
0:00:02:42.8100000;0.0094;5.2394
0:00:02:42.8200000;0.0094;5.2394
0:00:02:42.8300000;0.0094;5.2394
0:00:02:42.8400000;0.0094;5.2394
0:00:02:42.8500000;0.0094;5.2394
0:00:02:42.8600000;0.0094;5.2394
0:00:02:42.8700000;0.0094;5.2394
0:00:02:42.8800000;0.0094;5.2394
0:00:02:42.8900000;0.0094;5.2394
0:00:02:42.9000000;0.0094;5.2394
0:00:02:42.9100000;0.0094;5.2394
0:00:02:42.9200000;0.0094;5.2394
0:00:02:42.9300000;0.0094;5.2394
0:00:02:42.9400000;0.0094;5.2393
0:00:02:42.9500000;0.0094;5.2393
0:00:02:42.9600000;0.0094;5.2393
0:00:02:42.9700000;0.0094;5.2393
0:00:02:42.9800000;0.0094;5.2393
0:00:02:42.9900000;0.0094;5.2393
0:00:02:43.0000000;0.0094;5.2393
0:00:02:43.0100000;0.0094;5.2393
0:00:02:43.0200000;0.0094;5.2393
0:00:02:43.0300000;0.0094;5.2393
0:00:02:43.0400000;0.0094;5.2394
0:00:02:43.0500000;0.0094;5.2394
0:00:02:43.0600000;0.0094;5.2394
0:00:02:43.0700000;0.0094;5.2394
0:00:02:43.0800000;0.0094;5.2394
0:00:02:43.0900000;0.0094;5.2394
0:00:02:43.1000000;0.0094;5.2394
0:00:02:43.1100000;0.0094;5.2394
0:00:02:43.1200000;0.0094;5.2394
0:00:02:43.1300000;0.0094;5.2394
0:00:02:43.1400000;0.0094;5.2395
0:00:02:43.1500000;0.0094;5.2395
0:00:02:43.1600000;0.0094;5.2395
0:00:02:43.1700000;0.0094;5.2395
0:00:02:43.1800000;0.0094;5.2395
0:00:02:43.1900000;0.0094;5.2395
0:00:02:43.2000000;0.0094;5.2395
0:00:02:43.2100000;0.0094;5.2395
0:00:02:43.2200000;0.0094;5.2395
0:00:02:43.2300000;0.0094;5.2395
0:00:02:43.2400000;0.0095;5.2395
0:00:02:43.2500000;0.0095;5.2395
0:00:02:43.2600000;0.0095;5.2395
0:00:02:43.2700000;0.0095;5.2395
0:00:02:43.2800000;0.0095;5.2395
0:00:02:43.2900000;0.0095;5.2395
0:00:02:43.3000000;0.0095;5.2395
0:00:02:43.3100000;0.0095;5.2395
0:00:02:43.3200000;0.0095;5.2395
0:00:02:43.3300000;0.0095;5.2395
0:00:02:43.3400000;0.0095;5.2396
0:00:02:43.3500000;0.0095;5.2396
0:00:02:43.3600000;0.0095;5.2396
0:00:02:43.3700000;0.0095;5.2396
0:00:02:43.3800000;0.0095;5.2396
0:00:02:43.3900000;0.0095;5.2396
0:00:02:43.4000000;0.0095;5.2396
0:00:02:43.4100000;0.0095;5.2396
0:00:02:43.4200000;0.0095;5.2396
0:00:02:43.4300000;0.0095;5.2396
0:00:02:43.4400000;0.0095;5.2396
0:00:02:43.4500000;0.0095;5.2396
0:00:02:43.4600000;0.0095;5.2396
0:00:02:43.4700000;0.0095;5.2396
0:00:02:43.4800000;0.0095;5.2396
0:00:02:43.4900000;0.0095;5.2396
0:00:02:43.5000000;0.0095;5.2396
0:00:02:43.5100000;0.0095;5.2396
0:00:02:43.5200000;0.0095;5.2396
0:00:02:43.5300000;0.0095;5.2396
0:00:02:43.5400000;0.0095;5.2396
0:00:02:43.5500000;0.0095;5.2396
0:00:02:43.5600000;0.0095;5.2396
0:00:02:43.5700000;0.0095;5.2396
0:00:02:43.5800000;0.0095;5.2396
0:00:02:43.5900000;0.0095;5.2396
0:00:02:43.6000000;0.0095;5.2396
0:00:02:43.6100000;0.0095;5.2396
0:00:02:43.6200000;0.0095;5.2396
0:00:02:43.6300000;0.0095;5.2396
0:00:02:43.6400000;0.0094;5.2395
0:00:02:43.6500000;0.0094;5.2395
0:00:02:43.6600000;0.0094;5.2395
0:00:02:43.6700000;0.0094;5.2395
0:00:02:43.6800000;0.0094;5.2395
0:00:02:43.6900000;0.0094;5.2395
0:00:02:43.7000000;0.0094;5.2395
0:00:02:43.7100000;0.0094;5.2395
0:00:02:43.7200000;0.0094;5.2395
0:00:02:43.7300000;0.0094;5.2395
0:00:02:43.7400000;0.0094;5.2396
0:00:02:43.7500000;0.0094;5.2396
0:00:02:43.7600000;0.0094;5.2396
0:00:02:43.7700000;0.0094;5.2396
0:00:02:43.7800000;0.0094;5.2396
0:00:02:43.7900000;0.0094;5.2396
0:00:02:43.8000000;0.0094;5.2396
0:00:02:43.8100000;0.0094;5.2396
0:00:02:43.8200000;0.0094;5.2396
0:00:02:43.8300000;0.0094;5.2396
0:00:02:43.8400000;0.0094;5.2396
0:00:02:43.8500000;0.0094;5.2396
0:00:02:43.8600000;0.0094;5.2396
0:00:02:43.8700000;0.0094;5.2396
0:00:02:43.8800000;0.0094;5.2396
0:00:02:43.8900000;0.0094;5.2396
0:00:02:43.9000000;0.0094;5.2396
0:00:02:43.9100000;0.0094;5.2396
0:00:02:43.9200000;0.0094;5.2396
0:00:02:43.9300000;0.0094;5.2396
0:00:02:43.9400000;0.0094;5.2396
0:00:02:43.9500000;0.0094;5.2396
0:00:02:43.9600000;0.0094;5.2396
0:00:02:43.9700000;0.0094;5.2396
0:00:02:43.9800000;0.0094;5.2396
0:00:02:43.9900000;0.0094;5.2396
0:00:02:44.0000000;0.0094;5.2396
0:00:02:44.0100000;0.0094;5.2396
0:00:02:44.0200000;0.0094;5.2396
0:00:02:44.0300000;0.0094;5.2396
0:00:02:44.0400000;0.0094;5.2396
0:00:02:44.0500000;0.0094;5.2396
0:00:02:44.0600000;0.0094;5.2396
0:00:02:44.0700000;0.0094;5.2396
0:00:02:44.0800000;0.0094;5.2396
0:00:02:44.0900000;0.0094;5.2396
0:00:02:44.1000000;0.0094;5.2396
0:00:02:44.1100000;0.0094;5.2396
0:00:02:44.1200000;0.0094;5.2396
0:00:02:44.1300000;0.0094;5.2396
0:00:02:44.1400000;0.0094;5.2395
0:00:02:44.1500000;0.0094;5.2395
0:00:02:44.1600000;0.0094;5.2395
0:00:02:44.1700000;0.0094;5.2395
0:00:02:44.1800000;0.0094;5.2395
0:00:02:44.1900000;0.0094;5.2395
0:00:02:44.2000000;0.0094;5.2395
0:00:02:44.2100000;0.0094;5.2395
0:00:02:44.2200000;0.0094;5.2395
0:00:02:44.2300000;0.0094;5.2395
0:00:02:44.2400000;0.0094;5.2393
0:00:02:44.2500000;0.0094;5.2393
0:00:02:44.2600000;0.0094;5.2393
0:00:02:44.2700000;0.0094;5.2393
0:00:02:44.2800000;0.0094;5.2393
0:00:02:44.2900000;0.0094;5.2393
0:00:02:44.3000000;0.0094;5.2393
0:00:02:44.3100000;0.0094;5.2393
0:00:02:44.3200000;0.0094;5.2393
0:00:02:44.3300000;0.0094;5.2393
0:00:02:44.3400000;0.0094;5.2391
0:00:02:44.3500000;0.0094;5.2391
0:00:02:44.3600000;0.0094;5.2391
0:00:02:44.3700000;0.0094;5.2391
0:00:02:44.3800000;0.0094;5.2391
0:00:02:44.3900000;0.0094;5.2391
0:00:02:44.4000000;0.0094;5.2391
0:00:02:44.4100000;0.0094;5.2391
0:00:02:44.4200000;0.0094;5.2391
0:00:02:44.4300000;0.0094;5.2391
0:00:02:44.4400000;0.0094;5.2390
0:00:02:44.4500000;0.0094;5.2390
0:00:02:44.4600000;0.0094;5.2390
0:00:02:44.4700000;0.0094;5.2390
0:00:02:44.4800000;0.0094;5.2390
0:00:02:44.4900000;0.0094;5.2390
0:00:02:44.5000000;0.0094;5.2390
0:00:02:44.5100000;0.0094;5.2390
0:00:02:44.5200000;0.0094;5.2390
0:00:02:44.5300000;0.0094;5.2390
0:00:02:44.5400000;0.0094;5.2391
0:00:02:44.5500000;0.0094;5.2391
0:00:02:44.5600000;0.0094;5.2391
0:00:02:44.5700000;0.0094;5.2391
0:00:02:44.5800000;0.0094;5.2391
0:00:02:44.5900000;0.0094;5.2391
0:00:02:44.6000000;0.0094;5.2391
0:00:02:44.6100000;0.0094;5.2391
0:00:02:44.6200000;0.0094;5.2391
0:00:02:44.6300000;0.0094;5.2391
0:00:02:44.6400000;0.0094;5.2389
0:00:02:44.6500000;0.0094;5.2389
0:00:02:44.6600000;0.0094;5.2389
0:00:02:44.6700000;0.0094;5.2389
0:00:02:44.6800000;0.0094;5.2389
0:00:02:44.6900000;0.0094;5.2389
0:00:02:44.7000000;0.0094;5.2389
0:00:02:44.7100000;0.0094;5.2389
0:00:02:44.7200000;0.0094;5.2389
0:00:02:44.7300000;0.0094;5.2389
0:00:02:44.7400000;0.0094;5.2388
0:00:02:44.7500000;0.0094;5.2388
0:00:02:44.7600000;0.0094;5.2388
0:00:02:44.7700000;0.0094;5.2388
0:00:02:44.7800000;0.0094;5.2388
0:00:02:44.7900000;0.0094;5.2388
0:00:02:44.8000000;0.0094;5.2388
0:00:02:44.8100000;0.0094;5.2388
0:00:02:44.8200000;0.0094;5.2388
0:00:02:44.8300000;0.0094;5.2388
0:00:02:44.8400000;0.0094;5.2388
0:00:02:44.8500000;0.0094;5.2388
0:00:02:44.8600000;0.0094;5.2388
0:00:02:44.8700000;0.0094;5.2388
0:00:02:44.8800000;0.0094;5.2388
0:00:02:44.8900000;0.0094;5.2388
0:00:02:44.9000000;0.0094;5.2388
0:00:02:44.9100000;0.0094;5.2388
0:00:02:44.9200000;0.0094;5.2388
0:00:02:44.9300000;0.0094;5.2388
0:00:02:44.9400000;0.0094;5.2387
0:00:02:44.9500000;0.0094;5.2387
0:00:02:44.9600000;0.0094;5.2387
0:00:02:44.9700000;0.0094;5.2387
0:00:02:44.9800000;0.0094;5.2387
0:00:02:44.9900000;0.0094;5.2387
0:00:02:45.0000000;0.0094;5.2387
0:00:02:45.0100000;0.0094;5.2387
0:00:02:45.0200000;0.0094;5.2387
0:00:02:45.0300000;0.0094;5.2387
0:00:02:45.0400000;0.0094;5.2387
0:00:02:45.0500000;0.0094;5.2387
0:00:02:45.0600000;0.0094;5.2387
0:00:02:45.0700000;0.0094;5.2387
0:00:02:45.0800000;0.0094;5.2387
0:00:02:45.0900000;0.0094;5.2387
0:00:02:45.1000000;0.0094;5.2387
0:00:02:45.1100000;0.0094;5.2387
0:00:02:45.1200000;0.0094;5.2387
0:00:02:45.1300000;0.0094;5.2387
0:00:02:45.1400000;0.0094;5.2388
0:00:02:45.1500000;0.0094;5.2388
0:00:02:45.1600000;0.0094;5.2388
0:00:02:45.1700000;0.0094;5.2388
0:00:02:45.1800000;0.0094;5.2388
0:00:02:45.1900000;0.0094;5.2388
0:00:02:45.2000000;0.0094;5.2388
0:00:02:45.2100000;0.0094;5.2388
0:00:02:45.2200000;0.0094;5.2388
0:00:02:45.2300000;0.0094;5.2388
0:00:02:45.2400000;0.0094;5.2389
0:00:02:45.2500000;0.0094;5.2389
0:00:02:45.2600000;0.0094;5.2389
0:00:02:45.2700000;0.0094;5.2389
0:00:02:45.2800000;0.0094;5.2389
0:00:02:45.2900000;0.0094;5.2389
0:00:02:45.3000000;0.0094;5.2389
0:00:02:45.3100000;0.0094;5.2389
0:00:02:45.3200000;0.0094;5.2389
0:00:02:45.3300000;0.0094;5.2389
0:00:02:45.3400000;0.0094;5.2389
0:00:02:45.3500000;0.0094;5.2389
0:00:02:45.3600000;0.0094;5.2389
0:00:02:45.3700000;0.0094;5.2389
0:00:02:45.3800000;0.0094;5.2389
0:00:02:45.3900000;0.0094;5.2389
0:00:02:45.4000000;0.0094;5.2389
0:00:02:45.4100000;0.0094;5.2389
0:00:02:45.4200000;0.0094;5.2389
0:00:02:45.4300000;0.0094;5.2389
0:00:02:45.4400000;0.0094;5.2390
0:00:02:45.4500000;0.0094;5.2390
0:00:02:45.4600000;0.0094;5.2390
0:00:02:45.4700000;0.0094;5.2390
0:00:02:45.4800000;0.0094;5.2390
0:00:02:45.4900000;0.0094;5.2390
0:00:02:45.5000000;0.0094;5.2390
0:00:02:45.5100000;0.0094;5.2390
0:00:02:45.5200000;0.0094;5.2390
0:00:02:45.5300000;0.0094;5.2390
0:00:02:45.5400000;0.0094;5.2389
0:00:02:45.5500000;0.0094;5.2389
0:00:02:45.5600000;0.0094;5.2389
0:00:02:45.5700000;0.0094;5.2389
0:00:02:45.5800000;0.0094;5.2389
0:00:02:45.5900000;0.0094;5.2389
0:00:02:45.6000000;0.0094;5.2389
0:00:02:45.6100000;0.0094;5.2389
0:00:02:45.6200000;0.0094;5.2389
0:00:02:45.6300000;0.0094;5.2389
0:00:02:45.6400000;0.0094;5.2388
0:00:02:45.6500000;0.0094;5.2388
0:00:02:45.6600000;0.0094;5.2388
0:00:02:45.6700000;0.0094;5.2388
0:00:02:45.6800000;0.0094;5.2388
0:00:02:45.6900000;0.0094;5.2388
0:00:02:45.7000000;0.0094;5.2388
0:00:02:45.7100000;0.0094;5.2388
0:00:02:45.7200000;0.0094;5.2388
0:00:02:45.7300000;0.0094;5.2388
0:00:02:45.7400000;0.0094;5.2389
0:00:02:45.7500000;0.0094;5.2389
0:00:02:45.7600000;0.0094;5.2389
0:00:02:45.7700000;0.0094;5.2389
0:00:02:45.7800000;0.0094;5.2389
0:00:02:45.7900000;0.0094;5.2389
0:00:02:45.8000000;0.0094;5.2389
0:00:02:45.8100000;0.0094;5.2389
0:00:02:45.8200000;0.0094;5.2389
0:00:02:45.8300000;0.0094;5.2389
0:00:02:45.8400000;0.0094;5.2389
0:00:02:45.8500000;0.0094;5.2389
0:00:02:45.8600000;0.0094;5.2389
0:00:02:45.8700000;0.0094;5.2389
0:00:02:45.8800000;0.0094;5.2389
0:00:02:45.8900000;0.0094;5.2389
0:00:02:45.9000000;0.0094;5.2389
0:00:02:45.9100000;0.0094;5.2389
0:00:02:45.9200000;0.0094;5.2389
0:00:02:45.9300000;0.0094;5.2389
0:00:02:45.9400000;0.0094;5.2387
0:00:02:45.9500000;0.0094;5.2387
0:00:02:45.9600000;0.0094;5.2387
0:00:02:45.9700000;0.0094;5.2387
0:00:02:45.9800000;0.0094;5.2387
0:00:02:45.9900000;0.0094;5.2387
0:00:02:46.0000000;0.0094;5.2387
0:00:02:46.0100000;0.0094;5.2387
0:00:02:46.0200000;0.0094;5.2387
0:00:02:46.0300000;0.0094;5.2387
0:00:02:46.0400000;0.0094;5.2387
0:00:02:46.0500000;0.0094;5.2387
0:00:02:46.0600000;0.0094;5.2387
0:00:02:46.0700000;0.0094;5.2387
0:00:02:46.0800000;0.0094;5.2387
0:00:02:46.0900000;0.0094;5.2387
0:00:02:46.1000000;0.0094;5.2387
0:00:02:46.1100000;0.0094;5.2387
0:00:02:46.1200000;0.0094;5.2387
0:00:02:46.1300000;0.0094;5.2387
0:00:02:46.1400000;0.0094;5.2386
0:00:02:46.1500000;0.0094;5.2386
0:00:02:46.1600000;0.0094;5.2386
0:00:02:46.1700000;0.0094;5.2386
0:00:02:46.1800000;0.0094;5.2386
0:00:02:46.1900000;0.0094;5.2386
0:00:02:46.2000000;0.0094;5.2386
0:00:02:46.2100000;0.0094;5.2386
0:00:02:46.2200000;0.0094;5.2386
0:00:02:46.2300000;0.0094;5.2386
0:00:02:46.2400000;0.0094;5.2385
0:00:02:46.2500000;0.0094;5.2385
0:00:02:46.2600000;0.0094;5.2385
0:00:02:46.2700000;0.0094;5.2385
0:00:02:46.2800000;0.0094;5.2385
0:00:02:46.2900000;0.0094;5.2385
0:00:02:46.3000000;0.0094;5.2385
0:00:02:46.3100000;0.0094;5.2385
0:00:02:46.3200000;0.0094;5.2385
0:00:02:46.3300000;0.0094;5.2385
0:00:02:46.3400000;0.0094;5.2384
0:00:02:46.3500000;0.0094;5.2384
0:00:02:46.3600000;0.0094;5.2384
0:00:02:46.3700000;0.0094;5.2384
0:00:02:46.3800000;0.0094;5.2384
0:00:02:46.3900000;0.0094;5.2384
0:00:02:46.4000000;0.0094;5.2384
0:00:02:46.4100000;0.0094;5.2384
0:00:02:46.4200000;0.0094;5.2384
0:00:02:46.4300000;0.0094;5.2384
0:00:02:46.4400000;0.0094;5.2384
0:00:02:46.4500000;0.0094;5.2384
0:00:02:46.4600000;0.0094;5.2384
0:00:02:46.4700000;0.0094;5.2384
0:00:02:46.4800000;0.0094;5.2384
0:00:02:46.4900000;0.0094;5.2384
0:00:02:46.5000000;0.0094;5.2384
0:00:02:46.5100000;0.0094;5.2384
0:00:02:46.5200000;0.0094;5.2384
0:00:02:46.5300000;0.0094;5.2384
0:00:02:46.5400000;0.0094;5.2382
0:00:02:46.5500000;0.0094;5.2382
0:00:02:46.5600000;0.0094;5.2382
0:00:02:46.5700000;0.0094;5.2382
0:00:02:46.5800000;0.0094;5.2382
0:00:02:46.5900000;0.0094;5.2382
0:00:02:46.6000000;0.0094;5.2382
0:00:02:46.6100000;0.0094;5.2382
0:00:02:46.6200000;0.0094;5.2382
0:00:02:46.6300000;0.0094;5.2382
0:00:02:46.6400000;0.0094;5.2382
0:00:02:46.6500000;0.0094;5.2382
0:00:02:46.6600000;0.0094;5.2382
0:00:02:46.6700000;0.0094;5.2382
0:00:02:46.6800000;0.0094;5.2382
0:00:02:46.6900000;0.0094;5.2382
0:00:02:46.7000000;0.0094;5.2382
0:00:02:46.7100000;0.0094;5.2382
0:00:02:46.7200000;0.0094;5.2382
0:00:02:46.7300000;0.0094;5.2382
0:00:02:46.7400000;0.0094;5.2381
0:00:02:46.7500000;0.0094;5.2381
0:00:02:46.7600000;0.0094;5.2381
0:00:02:46.7700000;0.0094;5.2381
0:00:02:46.7800000;0.0094;5.2381
0:00:02:46.7900000;0.0094;5.2381
0:00:02:46.8000000;0.0094;5.2381
0:00:02:46.8100000;0.0094;5.2381
0:00:02:46.8200000;0.0094;5.2381
0:00:02:46.8300000;0.0094;5.2381
0:00:02:46.8400000;0.0095;5.2380
0:00:02:46.8500000;0.0095;5.2380
0:00:02:46.8600000;0.0095;5.2380
0:00:02:46.8700000;0.0095;5.2380
0:00:02:46.8800000;0.0095;5.2380
0:00:02:46.8900000;0.0095;5.2380
0:00:02:46.9000000;0.0095;5.2380
0:00:02:46.9100000;0.0095;5.2380
0:00:02:46.9200000;0.0095;5.2380
0:00:02:46.9300000;0.0095;5.2380
0:00:02:46.9400000;0.0094;5.2381
0:00:02:46.9500000;0.0094;5.2381
0:00:02:46.9600000;0.0094;5.2381
0:00:02:46.9700000;0.0094;5.2381
0:00:02:46.9800000;0.0094;5.2381
0:00:02:46.9900000;0.0094;5.2381
0:00:02:47.0000000;0.0094;5.2381
0:00:02:47.0100000;0.0094;5.2381
0:00:02:47.0200000;0.0094;5.2381
0:00:02:47.0300000;0.0094;5.2381
0:00:02:47.0400000;0.0094;5.2380
0:00:02:47.0500000;0.0094;5.2380
0:00:02:47.0600000;0.0094;5.2380
0:00:02:47.0700000;0.0094;5.2380
0:00:02:47.0800000;0.0094;5.2380
0:00:02:47.0900000;0.0094;5.2380
0:00:02:47.1000000;0.0094;5.2380
0:00:02:47.1100000;0.0094;5.2380
0:00:02:47.1200000;0.0094;5.2380
0:00:02:47.1300000;0.0094;5.2380
0:00:02:47.1400000;0.0094;5.2379
0:00:02:47.1500000;0.0094;5.2379
0:00:02:47.1600000;0.0094;5.2379
0:00:02:47.1700000;0.0094;5.2379
0:00:02:47.1800000;0.0094;5.2379
0:00:02:47.1900000;0.0094;5.2379
0:00:02:47.2000000;0.0094;5.2379
0:00:02:47.2100000;0.0094;5.2379
0:00:02:47.2200000;0.0094;5.2379
0:00:02:47.2300000;0.0094;5.2379
0:00:02:47.2400000;0.0094;5.2379
0:00:02:47.2500000;0.0094;5.2379
0:00:02:47.2600000;0.0094;5.2379
0:00:02:47.2700000;0.0094;5.2379
0:00:02:47.2800000;0.0094;5.2379
0:00:02:47.2900000;0.0094;5.2379
0:00:02:47.3000000;0.0094;5.2379
0:00:02:47.3100000;0.0094;5.2379
0:00:02:47.3200000;0.0094;5.2379
0:00:02:47.3300000;0.0094;5.2379
0:00:02:47.3400000;0.0094;5.2379
0:00:02:47.3500000;0.0094;5.2379
0:00:02:47.3600000;0.0094;5.2379
0:00:02:47.3700000;0.0094;5.2379
0:00:02:47.3800000;0.0094;5.2379
0:00:02:47.3900000;0.0094;5.2379
0:00:02:47.4000000;0.0094;5.2379
0:00:02:47.4100000;0.0094;5.2379
0:00:02:47.4200000;0.0094;5.2379
0:00:02:47.4300000;0.0094;5.2379
0:00:02:47.4400000;0.0094;5.2380
0:00:02:47.4500000;0.0094;5.2380
0:00:02:47.4600000;0.0094;5.2380
0:00:02:47.4700000;0.0094;5.2380
0:00:02:47.4800000;0.0094;5.2380
0:00:02:47.4900000;0.0094;5.2380
0:00:02:47.5000000;0.0094;5.2380
0:00:02:47.5100000;0.0094;5.2380
0:00:02:47.5200000;0.0094;5.2380
0:00:02:47.5300000;0.0094;5.2380
0:00:02:47.5400000;0.0094;5.2381
0:00:02:47.5500000;0.0094;5.2381
0:00:02:47.5600000;0.0094;5.2381
0:00:02:47.5700000;0.0094;5.2381
0:00:02:47.5800000;0.0094;5.2381
0:00:02:47.5900000;0.0094;5.2381
0:00:02:47.6000000;0.0094;5.2381
0:00:02:47.6100000;0.0094;5.2381
0:00:02:47.6200000;0.0094;5.2381
0:00:02:47.6300000;0.0094;5.2381
0:00:02:47.6400000;0.0094;5.2381
0:00:02:47.6500000;0.0094;5.2381
0:00:02:47.6600000;0.0094;5.2381
0:00:02:47.6700000;0.0094;5.2381
0:00:02:47.6800000;0.0094;5.2381
0:00:02:47.6900000;0.0094;5.2381
0:00:02:47.7000000;0.0094;5.2381
0:00:02:47.7100000;0.0094;5.2381
0:00:02:47.7200000;0.0094;5.2381
0:00:02:47.7300000;0.0094;5.2381
0:00:02:47.7400000;0.0094;5.2382
0:00:02:47.7500000;0.0094;5.2382
0:00:02:47.7600000;0.0094;5.2382
0:00:02:47.7700000;0.0094;5.2382
0:00:02:47.7800000;0.0094;5.2382
0:00:02:47.7900000;0.0094;5.2382
0:00:02:47.8000000;0.0094;5.2382
0:00:02:47.8100000;0.0094;5.2382
0:00:02:47.8200000;0.0094;5.2382
0:00:02:47.8300000;0.0094;5.2382
0:00:02:47.8400000;0.0094;5.2383
0:00:02:47.8500000;0.0094;5.2383
0:00:02:47.8600000;0.0094;5.2383
0:00:02:47.8700000;0.0094;5.2383
0:00:02:47.8800000;0.0094;5.2383
0:00:02:47.8900000;0.0094;5.2383
0:00:02:47.9000000;0.0094;5.2383
0:00:02:47.9100000;0.0094;5.2383
0:00:02:47.9200000;0.0094;5.2383
0:00:02:47.9300000;0.0094;5.2383
0:00:02:47.9400000;0.0094;5.2382
0:00:02:47.9500000;0.0094;5.2382
0:00:02:47.9600000;0.0094;5.2382
0:00:02:47.9700000;0.0094;5.2382
0:00:02:47.9800000;0.0094;5.2382
0:00:02:47.9900000;0.0094;5.2382
0:00:02:48.0000000;0.0094;5.2382
0:00:02:48.0100000;0.0094;5.2382
0:00:02:48.0200000;0.0094;5.2382
0:00:02:48.0300000;0.0094;5.2382
0:00:02:48.0400000;0.0094;5.2382
0:00:02:48.0500000;0.0094;5.2382
0:00:02:48.0600000;0.0094;5.2382
0:00:02:48.0700000;0.0094;5.2382
0:00:02:48.0800000;0.0094;5.2382
0:00:02:48.0900000;0.0094;5.2382
0:00:02:48.1000000;0.0094;5.2382
0:00:02:48.1100000;0.0094;5.2382
0:00:02:48.1200000;0.0094;5.2382
0:00:02:48.1300000;0.0094;5.2382
0:00:02:48.1400000;0.0094;5.2383
0:00:02:48.1500000;0.0094;5.2383
0:00:02:48.1600000;0.0094;5.2383
0:00:02:48.1700000;0.0094;5.2383
0:00:02:48.1800000;0.0094;5.2383
0:00:02:48.1900000;0.0094;5.2383
0:00:02:48.2000000;0.0094;5.2383
0:00:02:48.2100000;0.0094;5.2383
0:00:02:48.2200000;0.0094;5.2383
0:00:02:48.2300000;0.0094;5.2383
0:00:02:48.2400000;0.0094;5.2384
0:00:02:48.2500000;0.0094;5.2384
0:00:02:48.2600000;0.0094;5.2384
0:00:02:48.2700000;0.0094;5.2384
0:00:02:48.2800000;0.0094;5.2384
0:00:02:48.2900000;0.0094;5.2384
0:00:02:48.3000000;0.0094;5.2384
0:00:02:48.3100000;0.0094;5.2384
0:00:02:48.3200000;0.0094;5.2384
0:00:02:48.3300000;0.0094;5.2384
0:00:02:48.3400000;0.0094;5.2384
0:00:02:48.3500000;0.0094;5.2384
0:00:02:48.3600000;0.0094;5.2384
0:00:02:48.3700000;0.0094;5.2384
0:00:02:48.3800000;0.0094;5.2384
0:00:02:48.3900000;0.0094;5.2384
0:00:02:48.4000000;0.0094;5.2384
0:00:02:48.4100000;0.0094;5.2384
0:00:02:48.4200000;0.0094;5.2384
0:00:02:48.4300000;0.0094;5.2384
0:00:02:48.4400000;0.0094;5.2384
0:00:02:48.4500000;0.0094;5.2384
0:00:02:48.4600000;0.0094;5.2384
0:00:02:48.4700000;0.0094;5.2384
0:00:02:48.4800000;0.0094;5.2384
0:00:02:48.4900000;0.0094;5.2384
